"Factsheet Id","Workspace Id","Workspace Name","Display Name","Category","Release","Technopedia Status","Technopedia External Id","Asset Provider","Asset Edition","Asset Version","Asset Manufacturer","Asset Name","Asset External Id","Asset Taxonomy Id","LTLS Id","LTLS Full Name","LTLS Base Name","LTLS Version","LTLS Provider Name","LTLS Edition","Tech Stack Name","Technolot LTLS Id","Migration Success Flag","Migration Comment"
"648da854-bff4-4f9d-a4d2-a2c5ce3ac9c2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Active Directory Federation Service (ADFS) 3.0","software","3.0","LINKED","sw_126568636",,,"3.0","Microsoft","Microsoft Active Directory Federation Service (ADFS) 3","126568636","19892846","lx_ITC_004318","Microsoft Active Directory Federation Service (ADFS) 3.0","Active Directory Federation Service (ADFS)","3.0","Microsoft","","Security / Identity and Access Management","None",false,
"4666d6f5-c84c-4b32-ba99-9eb4dab2c9cf","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft ASP.NET 2 (2.0)","software","2 (2.0)","LINKED","sw_41146712",,,"2 (2.0)","Microsoft","Microsoft ASP.NET 2 (2.0)","41146712","19892850","lx_ITC_004386","Microsoft ASP.NET 2.0","ASP.NET","2.0","Microsoft","","Software Development / Application Architecture and Design","None",false,
"89f1b5d2-fc3d-488f-b3df-53aa4af827c3","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft ASP.NET 4 (4.0)","software","4 (4.0)","LINKED","sw_41146687",,,"4 (4.0)","Microsoft","Microsoft ASP.NET 4 (4.0)","41146687","19892850","lx_ITC_004388","Microsoft ASP.NET 4.0","ASP.NET","4.0","Microsoft","","Software Development / Application Architecture and Design","None",false,
"5ee5362e-a499-454e-82c2-497b33f77e3a","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft ASP.NET 4 (4.5)","software","4 (4.5)","LINKED","sw_41146678",,,"4 (4.5)","Microsoft","Microsoft ASP.NET 4 (4.5)","41146678","19892850","lx_ITC_004399","Microsoft ASP.NET Framework 4.5","ASP.NET Framework","4.5","Microsoft","","Software Development / Application Architecture and Design","None",false,
"ff0c32c9-b66b-413d-a1f8-a8badb20db6e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft ASP.NET SignalR 2 (2.4)","software","2 (2.4)","LINKED","sw_647028223",,,"2 (2.4)","Microsoft","Microsoft ASP.NET SignalR 2 (2.4)","647028223","19892853","lx_ITC_016239","Microsoft ASP.NET SignalR 2.4","ASP.NET SignalR","2.4","Microsoft","","Software Development / Development Environment","None",false,
"ef46ab5f-80e6-449c-97c3-8742b692a270","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Active Directory 2 (2.0)","software","2 (2.0)","LINKED","sw_484143964",,,"2 (2.0)","Microsoft","Microsoft Azure Active Directory 2 (2.0)","484143964","19892846","lx_ITC_004420","Microsoft Azure Active Directory 2.0","Azure Active Directory","2.0","Azure","","Security / Identity and Access Management","None",false,
"f983ba17-2901-4550-8c08-7d7cd8ec2a20","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure API Management n/a","software","n/a","LINKED","sw_764787073",,,"n/a","Microsoft","Microsoft Azure API Management","764787073",,"lx_ITC_004432","Microsoft Azure API Management","Azure API Management","","Azure","","IT Management / IT Asset Management","None",false,
"ab8cce41-2c3f-4bb2-8381-68636eadacc8","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Block Blob Storage n/a","software","n/a","LINKED","sw_764787275",,,"n/a","Microsoft","Microsoft Azure Block Blob Storage General Purpose v2","764787275","","lx_ITC_009494","Microsoft Azure Block Blob Storage General Purpose v2","Azure Block Blob Storage","","Azure","General Purpose v2","Storage Management / Storage Resource Management","None",false,
"41c969f4-8e23-4c76-92ca-37628f438a8d","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Configuration Manager 1 (1.8)","software","1 (1.8)","LINKED","sw_610812818",,,"1 (1.8)","Microsoft","Microsoft Azure Configuration Manager 1 (1.8)","610812818","19889430","lx_ITC_016287","Microsoft / Azure Configuration Manager 1.8","Configuration Manager","1.8","Azure","","Configuration Management / Software Configuration Management","None",false,
"31a7235b-4ea2-4122-8780-7b333c0b3a54","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Data Factory n/a","software","n/a","LINKED","sw_764787074",,,"n/a","Microsoft","Microsoft Azure Data Factory","764787074","19889420","lx_ITC_004439","Microsoft Azure Data Factory","Azure Data Factory","","Azure","","Business Intelligence (BI) / Data Mining and Warehousing","None",false,
"ab3942ad-2ce6-4971-968c-30c642c46334","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Data factory V2","software","V2","LINKED","sw_764788183",,,"V2","Microsoft","Microsoft Azure Data factory V2","764788183","19889420","lx_ITC_014253","Microsoft Azure Data factory V2","Azure Data factory","V2","Azure","","Business Intelligence (BI) / Data Mining and Warehousing","None",false,
"78629342-1490-4eff-9518-2c9a78decf0f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Event Grid n/a","software","n/a","LINKED","sw_764787996",,,"n/a","Microsoft","Microsoft Azure Event Grid","764787996","19892786","lx_ITC_012539","Microsoft Azure Event Grid","Azure Event Grid","","Azure","","IT Management / Network Performance Management","None",false,
"cb53bb7b-febe-4fc7-8549-d8377f200471","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Event Hubs n/a","software","n/a","LINKED","sw_764786998",,,"n/a","Microsoft","Microsoft Azure Event Hubs","764786998",,"lx_ITC_004444","Microsoft Azure Event Hubs","Azure Event Hubs","","Azure","","Business Intelligence (BI) / Analytics","None",false,
"74b2bd55-fb26-49e6-90d9-ca22b8974d5e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Firewall n/a","software","n/a","LINKED","sw_764786983",,,"n/a","Microsoft","Microsoft Azure Firewall","764786983",,"lx_ITC_004445","Microsoft Azure Firewall","Azure Firewall","","Azure","","Security / Firewall and Intrusion Prevention","None",false,
"dc2b8fc1-3ecf-4644-9d60-afdd0c43ec45","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Functions 2 (2.0)","software","2 (2.0)","LINKED","sw_623458826",,,"2 (2.0)","Microsoft","Microsoft Azure Functions 2 (2.0)","623458826","19892850","lx_ITC_004446","Microsoft Azure Functions 2.0","Azure Functions","2.0","Azure","","Software Development / Application Architecture and Design","None",false,
"3b179ccf-1a94-494c-8f5d-2731e1e0dbaa","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Information Protection Unified Labelling 2.9.111.0","software","2.9.111.0","LINKED","sw_764787028",,,"2.9.111.0","Microsoft","Microsoft Azure Information Protection Unified Labelling 2.9.111.0","764787028","19892844","lx_ITC_014064","Microsoft Azure Information Protection Unified Labelling 2.9.111.0","Azure Information Protection Unified Labelling","2.9.111.0","Azure","","Security / Data Security and Encryption","None",false,
"c778392f-84ed-4070-b831-8ffaf751a840","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Key Vault n/a","software","n/a","LINKED","sw_764787994",,,"n/a","Microsoft","Microsoft Azure Key Vault","764787994","19892846","lx_ITC_012538","Microsoft Azure Key Vault","Azure  Key Vault","","Azure","","Security / Identity and Access Management","None",false,
"8ddbe8b8-46df-44ef-954f-4cfa43f0859a","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure Kubernetes Services n/a","software","n/a","LINKED","sw_764788512",,,"n/a","Microsoft","Microsoft Azure Kubernetes Services","764788512","19892783","lx_ITC_016465","Microsoft Azure Kubernetes Services","Azure Kubernetes Services","","Azure","","Virtualization / Containers and Microservices","None",false,
"fa5c322a-1ebf-45bf-a74a-9f945c46fda4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure SQL Database 12","software","12","LINKED","sw_106048994",,,"12","Microsoft","Microsoft Azure SQL Database 12","106048994","19892738","lx_ITC_004453","Microsoft Azure SQL Database 12.0","Azure SQL Database","12.0","Azure","","Database Management Systems (DBMS) / Relational Database","None",false,
"0e77a9a0-8da0-459d-90a4-50bdc0bc9bbb","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Azure SQL Managed Instance n/a","software","n/a","LINKED","sw_764787728",,,"n/a","Microsoft","Microsoft Azure SQL Managed Instance","764787728","19892857","lx_ITC_011235","Microsoft Azure SQL Managed Instance","Azure SQL Managed Instance","","Azure","","Storage Management / Storage Resource Management","None",false,
"b6db0245-c2d5-4820-ba4b-9055c441bb78","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft BitLocker Administration and Monitoring (MBAM) 2 (2.5)","software","2 (2.5)","LINKED","sw_70353260",,,"2 (2.5)","Microsoft","Microsoft BitLocker Administration and Monitoring (MBAM) 2 (2.5)","70353260","19892844","lx_ITC_004471","Microsoft BitLocker Administration and Monitoring 2.5","BitLocker Administration and Monitoring","2.5","Microsoft","","Security / Data Security and Encryption","None",false,
"700bb908-ff61-43a6-8f90-3be06f9bd89a","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft BizTalk Server Enterprise 2009 (3.8)","software","2009 (3.8)","LINKED","sw_6421727",,"Enterprise","2009 (3.8)","Microsoft","Microsoft BizTalk Server Enterprise 2009 (3.8)","6421727","19892800","lx_ITC_004510","Microsoft BizTalk Server Enterprise 2009","BizTalk Server","2009","Microsoft","Enterprise","Middleware / Enterprise Integration","None",false,
"7d78b75b-0fb0-4389-a0fb-80f7796ace55","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft BizTalk Server Enterprise 2010 (3.9)","software","2010 (3.9)","LINKED","sw_14946472",,"Enterprise","2010 (3.9)","Microsoft","Microsoft BizTalk Server Enterprise 2010 (3.9)","14946472","19892800","lx_ITC_004511","Microsoft BizTalk Server Enterprise 2010","BizTalk Server","2010","Microsoft","Enterprise","Middleware / Enterprise Integration","None",false,
"a1f9fb47-d211-43c9-95e3-443a13d56d58","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft BizTalk Server Enterprise 2016","software","2016","LINKED","sw_304707950",,"Enterprise","2016","Microsoft","Microsoft BizTalk Server Enterprise 2016","304707950","19892800","lx_ITC_004514","Microsoft BizTalk Server Enterprise 2016","BizTalk Server","2016","Microsoft","Enterprise","Middleware / Enterprise Integration","None",false,
"34dad695-7890-4ff3-9ec1-a9f81246546c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Cosmos DB n/a","software","n/a","LINKED","sw_764786999",,,"n/a","Microsoft","Microsoft Cosmos DB","764786999","19892739","lx_ITC_004583","Microsoft Cosmos DB","Cosmos DB","","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
"21050abc-5b8e-47c2-aa9e-a77684cfcf84","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Dynamics 365 9 (9.1)","software","9 (9.1)","LINKED","sw_643537004",,,"9 (9.1)","Microsoft","Microsoft Dynamics 365 9 (9.1)","643537004","19889419","lx_ITC_004607","Microsoft Dynamics 365 9.1","Dynamics 365","9.1","Microsoft","","Customer Relationship Management (CRM) / Customer Relationship Management (CRM) Suites","None",false,
"865b310d-f3b2-40ab-84b7-0e3afa999343","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Dynamics NAV Server 2013 (7.0)","software","2013 (7.0)","LINKED","sw_40856534",,,"2013 (7.0)","Microsoft","Microsoft Dynamics NAV Server 2013 (7.0)","40856534","19892756","lx_ITC_004633","Microsoft Dynamics NAV 2013","Dynamics NAV","2013","Microsoft","","Enterprise Resource Planning (ERP) / Cross-Industry ERP Suites","None",false,
"2045c3a0-eb45-42f4-8f4a-3d59ca420b78","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Dynamics NAV Server 5 (5.0)","software","5 (5.0)","LINKED","sw_1071057",,,"5 (5.0)","Microsoft","Microsoft Dynamics NAV Server 5 (5.0)","1071057","19892756","lx_ITC_016290","Microsoft Dynamics NAV Server 5.0","Dynamics NAV Server","5.0","Microsoft","","Enterprise Resource Planning (ERP) / Cross-Industry ERP Suites","None",false,
"6fe20930-0b1b-4b52-b23a-498d3873b22e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Enterprise Library 3 (3.0)","software","3 (3.0)","LINKED","sw_7487465",,,"3 (3.0)","Microsoft","Microsoft Enterprise Library 3 (3.0)","7487465","19892850","lx_ITC_016299","Microsoft Enterprise Library 3.0","Enterprise Library","3.0","Microsoft","","Software Development / Application Architecture and Design","None",false,
"6bc0af61-d742-4775-916e-1b6662c994a5","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Enterprise Library 6 (6.0)","software","6 (6.0)","LINKED","sw_49448151",,,"6 (6.0)","Microsoft","Microsoft Enterprise Library 6 (6.0)","49448151","19892850","lx_ITC_004654","Microsoft Enterprise Library 6.0","Enterprise Library","6.0","Microsoft","","Software Development / Application Architecture and Design","None",false,
"12e5efee-1d4f-4078-a165-4de1468699b2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Exchange Server 2013 (15.0)","software","2013 (15.0)","LINKED","sw_40153555",,,"2013 (15.0)","Microsoft","Microsoft Exchange Server 2013 (15.0)","40153555","19892801","lx_ITC_004719","Microsoft Exchange Server Standard 2013","Exchange Server","2013","Microsoft","Standard","Middleware / Mail Servers","None",false,
"47506a26-3802-452f-9c13-f1067fa114ef","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Explorer 11 (11.0)","software","11 (11.0)","LINKED","sw_46914121",,,"11 (11.0)","Microsoft","Microsoft Internet Explorer 11 (11.0)","46914121","19892830","lx_ITC_004807","Microsoft Internet Explorer 11.0","Internet Explorer","11.0","Microsoft","","Productivity / Web Browsers","None",false,
"67154e44-32d5-4c27-8e64-ac2ec6bd3a74","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Explorer 8 (8.1)","software","8 (8.1)","LINKED","sw_61859952",,,"8 (8.1)","Microsoft","Microsoft Internet Explorer 8 (8.1)","61859952","19892830","lx_ITC_016447","Microsoft Internet Explorer 8.1","Internet Explorer","8.1","Microsoft","","Productivity / Web Browsers","None",false,
"74f2d0f3-7e6a-4f99-8e12-baf014a0b208","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Information Services (IIS) 10.0","software","10.0","LINKED","sw_121809896",,,"10.0","Microsoft","Microsoft Internet Information System(IIS) 10","121809896","19892803","lx_ITC_004832","Microsoft Internet Information Services 10.0","Internet Information Services (IIS)","10.0","Microsoft","","Middleware / Web Servers","None",false,
"bd595cc9-5b14-4bfd-8e3f-2de038738ef5","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Information Services (IIS) 7","software","7","LINKED","sw_1070523",,,"7","Microsoft","Microsoft Internet Information Services (IIS) 7","1070523","19892803","lx_ITC_004823","Microsoft Internet Information Services (IIS) 7.0","Internet Information Services (IIS)","7.0","Microsoft","","Middleware / Web Servers","None",false,
"0f587a30-c1c1-4f6c-8fad-e77d03479d4d","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Information Services (IIS) 7 (7.5)","software","7 (7.5)","LINKED","sw_8706926",,,"7 (7.5)","Microsoft","Microsoft Internet Information Services (IIS) 7 (7.5)","8706926","19892803","lx_ITC_004829","Microsoft Internet Information Services (IIS) Express 7.5","Internet Information Services (IIS)","7.5","Microsoft","Express","Middleware / Web Servers","None",false,
"15cda6bd-772b-4394-9947-ba7624e07098","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Information Services (IIS) 8 (8.0)","software","8 (8.0)","LINKED","sw_30162716",,,"8 (8.0)","Microsoft","Microsoft Internet Information Services (IIS) 8 (8.0)","30162716","19892803","lx_ITC_004825","Microsoft Internet Information Services (IIS) 8.0","Internet Information Services (IIS)","8.0","Microsoft","","Middleware / Web Servers","None",false,
"9ca32d86-acbe-4a63-9599-4a58aba28ded","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Internet Information Services (IIS) 8.5","software","8.5","LINKED","sw_54231138",,,"8.5","Microsoft","Microsoft Internet Information Services (IIS) 8.5","54231138","19892803","lx_ITC_004826","Microsoft Internet Information Services (IIS) 8.5","Internet Information Services (IIS)","8.5","Microsoft","","Middleware / Web Servers","None",false,
"631c346e-13fa-425c-aabf-390f2ab6c2cc","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Microsoft Active Directory Certificate Services (ADCS) 2008 R2","software","2008 R2","LINKED","sw_100000022",,,"2008 R2","Microsoft","Microsoft Active Directory Certificate Services (ADCS) 2008 R2","100000022","19892846","lx_ITC_004317","Microsoft Active Directory Certificate Services (ADCS) 2008 R2","Active Directory Certificate Services (ADCS)","2008 R2","Microsoft","","Security / Identity and Access Management","None",false,
"677bfd32-a449-4e86-bdd1-339fe7943463","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office 365 ProPlus 16 (16.0)","software","16 (16.0)","LINKED","sw_42957518",,"ProPlus","16 (16.0)","Microsoft","Microsoft Office 365 ProPlus 16 (16.0)","42957518","23239172","lx_ITC_004950","Microsoft Office 365 ProPlus 16.0","Office 365 ProPlus","16.0","Microsoft","","Productivity / Productivity Suites","None",false,
"f61c4d32-0d20-45c6-83c7-e347e55b8661","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Access 2002 (10.0)","software","2002 (10.0)","LINKED","sw_1141739",,,"2002 (10.0)","Microsoft","Microsoft Office Access 2002 (10.0)","1141739","19892740","lx_ITC_016448","Microsoft Office Access 10.0","Office Access","10.0","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
"de1bc870-85e5-47ea-afef-a1c0ddc40c30","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Access 2013 (15.0)","software","2013 (15.0)","LINKED","sw_38849268",,,"2013 (15.0)","Microsoft","Microsoft Office Access 2013 (15.0)","38849268","19892740","lx_ITC_004963","Microsoft Office Access 2013","Office Access","2013","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
"f1107ddc-0e62-43bb-b085-0c75926a58bb","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Access 2016 (16.0)","software","2016 (16.0)","LINKED","sw_139873206",,,"2016 (16.0)","Microsoft","Microsoft Office Access 2016 (16.0)","139873206","19892740","lx_ITC_004964","Microsoft Office Access 2016","Office Access","2016","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
"fb7ee158-af90-4cf0-9540-ec79e4d44b83","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Access 2019 (17.0)","software","2019 (17.0)","LINKED","sw_622863148",,,"2019 (17.0)","Microsoft","Microsoft Office Access 2019 (17.0)","622863148","19892740","lx_ITC_004965","Microsoft Office Access 2019","Office Access","2019","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
"4391c06f-bc48-4d18-9364-0c769b397142","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Excel 2013 (15.0)","software","2013 (15.0)","LINKED","sw_40152868",,,"2013 (15.0)","Microsoft","Microsoft Office Excel 2013 (15.0)","40152868","19892829","lx_ITC_004672","Microsoft Office Excel Standard 2013","Excel","2013","Microsoft","Standard","Productivity / Spreadsheets","None",false,
"a4e0174d-d215-4716-9dc5-427b7ee49a8b","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Excel 2019 (17.0)","software","2019 (17.0)","LINKED","sw_622862986",,,"2019 (17.0)","Microsoft","Microsoft Office Excel 2019 (17.0)","622862986","19892829","lx_ITC_004674","Microsoft Office Excel Standard 2019","Excel","2019","Microsoft","Standard","Productivity / Spreadsheets","None",false,
"67de56c2-a361-4945-a6e9-450c379b8fed","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Visio Professional 2007 (12.0)","software","2007 (12.0)","LINKED","sw_507460612",,"Professional","2007 (12.0)","Microsoft","Microsoft Office Visio Professional 2007 (12.0)","507460612","19892754","lx_ITC_005934","Microsoft Office Visio Professional 2007","Visio","2007","Microsoft","Professional","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"7882c7e5-0275-4b0d-8f22-6597cad44d53","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Visio Professional 2010 (14.0)","software","2010 (14.0)","LINKED","sw_507461971",,"Professional","2010 (14.0)","Microsoft","Microsoft Office Visio Professional 2010 (14.0)","507461971","19892754","lx_ITC_005938","Microsoft Office Visio Professional 2010","Visio","2010","Microsoft","Professional","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"cb6a4d51-cc84-43d8-9b38-4e9b8ede3dff","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Visio Professional 2013 (15.0)","software","2013 (15.0)","LINKED","sw_507462376",,"Professional","2013 (15.0)","Microsoft","Microsoft Office Visio Professional 2013 (15.0)","507462376","19892754","lx_ITC_005198","Microsoft Office Visio Professional 2013","Office Visio","2013","Microsoft","Professional","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"fa7fb5fb-56d5-4bc2-b633-2bf19c324155","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Office Word 2019 (17.0)","software","2019 (17.0)","LINKED","sw_622862942",,,"2019 (17.0)","Microsoft","Microsoft Office Word 2019 (17.0)","622862942","19892831","lx_ITC_005232","Microsoft Office Word Standard 2019","Office Word","2019","Microsoft","Standard","Productivity / Word Processors","None",false,
"7b6de397-6d30-49a5-9118-6ee39c7034d7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft On-premises data gateway 1 (1.15)","software","1 (1.15)","LINKED","sw_687195095",,,"1 (1.15)","Microsoft","Microsoft On-premises data gateway 1 (1.15)","687195095","19892866","lx_ITC_016291","Microsoft On-premises data gateway 1.15","On-premises data gateway","1.15","Microsoft","","Utilities / Connectivity Tools","None",false,
"d7736dcb-2414-4210-9bd3-962be755403e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Power BI 2 (2.56)","software","2 (2.56)","LINKED","sw_540838958",,,"2 (2.56)","Microsoft","Microsoft Power BI 2 (2.56)","540838958","19889417","lx_ITC_005295","Microsoft Power BI 2.56","Power BI","2.56","Microsoft","","Business Intelligence (BI) / Analytics","None",false,
"b6e8a0fe-6650-44d7-a8fc-7847a06508d0","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Rdlc Report Designer 10.0","software","10.0","LINKED","sw_764788093",,,"10.0","Microsoft","Microsoft Rdlc Report Designer 10.0","764788093","19892853","lx_ITC_013826","Microsoft Rdlc Report Designer 10.0","Rdlc Report Designer","10.0","Microsoft","","Software Development / Development Environment","None",false,
"2c6f2fc2-af14-42b6-b12c-b241a9267550","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft Rdlc Report Designer 15.0","software","15.0","LINKED","sw_764788094",,,"15.0","Microsoft","Microsoft Rdlc Report Designer 15.0","764788094","19892853","lx_ITC_013825","Microsoft Rdlc Report Designer 15.0","Rdlc Report Designer","15.0","Microsoft","","Software Development / Development Environment","None",false,
"dc9c0888-3a2e-4551-9b9a-9266d5501b5a","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SharePoint Online 2016 (16.1)","software","2016 (16.1)","LINKED","sw_510519871",,,"2016 (16.1)","Microsoft","Microsoft SharePoint Online 2016 (16.1)","510519871","23239174","lx_ITC_005393","Microsoft SharePoint Online 2016","SharePoint Online","2016","Microsoft","","Collaboration / Collaboration Platforms","None",false,
"b733f5e4-f27a-4c91-a0ff-c58f9f691c71","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SharePoint Server 2007 (12.0)","software","2007 (12.0)","LINKED","sw_1584887",,,"2007 (12.0)","Microsoft","Microsoft SharePoint Server 2007 (12.0)","1584887","23239174","lx_ITC_005403","Microsoft SharePoint Server 2007","SharePoint Server","2007","Microsoft","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"f8e140b2-c2be-42ea-a71b-fc17111bd8ed","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SharePoint Server 2010 (14.0)","software","2010 (14.0)","LINKED","sw_16283484",,,"2010 (14.0)","Microsoft","Microsoft SharePoint Server 2010 (14.0)","16283484","23239174","lx_ITC_005415","Microsoft SharePoint Server Access Services 2010","SharePoint Server","2010","Microsoft","Access Services","Collaboration / Collaboration Platforms","None",false,
"c95e7f52-084f-4fd9-aa5b-410b9049a835","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SharePoint Server 2013 (15.0)","software","2013 (15.0)","LINKED","sw_38849409",,,"2013 (15.0)","Microsoft","Microsoft SharePoint Server 2013 (15.0)","38849409","23239174","lx_ITC_005411","Microsoft SharePoint Server 2013","SharePoint Server","2013","Microsoft","","Collaboration / Collaboration Platforms","None",false,
"b0847eba-3c03-4a11-80c6-76d761b5e451","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SharePoint Server 2016","software","2016","LINKED","sw_101348488",,,"2016","Microsoft","Microsoft SharePoint Server 2016","101348488","23239174","lx_ITC_005413","Microsoft SharePoint Server 2016","SharePoint Server","2016","Microsoft","","Enterprise Content Management (ECM) / Document and Records Management","None",false,
"9c251b05-b045-45df-a5a6-000af5afb431","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SQL Server 2005 (9.0)","software","2005 (9.0)","LINKED","sw_1714791",,,"2005 (9.0)","Microsoft","Microsoft SQL Server 2005 (9.0)","1714791","19892739","lx_ITC_005745","Microsoft SQL Server Standard 2005","SQL Server","2005","Microsoft","Standard","Database Management Systems (DBMS) / Relational Database","None",false,
"14c7984a-6ab8-47e7-ad4b-661e84ca3636","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SQL Server 2008","software","2008","LINKED","sw_6620195",,,"2008","Microsoft","Microsoft MS SQL Standard 2008","6620195","19892739","lx_ITC_004905","Microsoft MS SQL Standard 2008","MS SQL","2008","Microsoft","Standard","Database Management Systems (DBMS) / Relational Database","None",false,
"b95efebd-75cc-4d9a-95c5-8006291b374d","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Microsoft SQL Server 2008 R2 (10.5 SP1) 2008 R2 (10.5 SP1)","software","2008 R2 (10.5 SP1)","LINKED","sw_40784033",,,"2008 R2 (10.5 SP1)","Microsoft","Microsoft SQL Server 2008 R2 (10.5 SP1)","40784033","19892739","lx_ITC_005488","Microsoft SQL Server 2008 R2 10.5 SP1","SQL Server","2008 R2 10.5 SP1","Microsoft","","Database Management Systems (DBMS) / Relational Database","None",false,
